Text	Label
﻿Đang xài redmi_3 nè , nhôm nguyên khối chỉ kém là phần 3D hơi thấp	False
﻿tránh xa cái chip mediatek ra nhé bạn , mình đang xài k_3_note của lenovo , chip cực tệ . thêm cái là xài 2 sim nên dù pin 3000mA sẽ hao hơn so vs đt xài 1 sim . chờ redmi_3 giảm_giá đi b !	False
mình xài em này bị đứng máy hoài à	False
mình mới mua được 3 hôm cũng cùng ý_kiến như bạn , không hài_lòng về pin	False
Cáp sạc của Apple là đểu nhất trong các hãng , dùng mấy bữa là toác hết cả dây .	False
cái này thì quá chuẩn = ) ) ko bọc biếc cẩn_thận là toác vỏ ngay , ruột thì cũng bền nhưng cái lớp bên ngoài hở cái là rách	False
WP sắp chết rồi . HĐH thiếu đủ thứ 2 năm qua chả có cái gì mới trong khi các HĐH mới cập_nhật ào_ào , giờ làm bản Win10 mobile mà hứa hứa nữa hứa mãi , Microsoft quá xem_thường khách_hàng . Lúc đầu tôi mua máy WP cũng nghĩ là máy ổn_định và mượt nhưng khi xài theo thời_gian mới thấy chán kinh_khủng .	False
﻿Không hiểu sao đang dùng Microsoft_950_XL được quảng_cáo là chiếc điện_thoại tốt nhất nhưng dùng thì chậm vô_cùng , facebook vào cực_kỳ chậm và máy thường_xuyên bị treo do quá nóng , chuyển đến trung_tâm bảo_hành thì báo máy nó như_thế . Rất thất_vọng thì sản_phẩm giá thì cao nhưng tiện_ích mang lại không như ý_muốn mặc_dù điểm mạnh của chiếc điện_thoại này chụp hình rất đẹp	False
được_cái ngoại_hình đẹp mà cấu_hình lởm quá !	False
đẹp . . nhưng chán dùng wp rồi !	False
Tôi cũng mới đọc tin . Mà chip chán quá . Cam 13 thì cũng nhắm_mắt mua . Có_điều vẫn băn_khoăn cái lượng pin . Hi_vọng bản XL pin đc 2500	False
ôi cái cấu_hình đt " mạnh kinh "	False
Cấu_hình khủng_bố tinh_thần quá , giá cũng đâu hấp_dẫn gì !	False
Android nào lag thế ? Chắc lấy mấy con ghẻ_lở đời cũ ra để nói , chứ mấy con đời 2015 RAM 2GB trở_lên là chả sợ lag . Dùng WP thì chỉ có hối_hận thôi	False
﻿Theo tôi bạn nên chọn Iphone hay điện_thoại Android mà dùng , bản_thân tôi đang dùng 950XL và hoàn_toàn thất_vọng vì phần_mềm quá_ư là bất_tiện , mọi thứ đều chậm đều và máy quá nóng , facebook thì post 1 tin phải chờ 2-3 phút mới lên . Quá thất_vọng với hệ_điều_hành Windows_10 trên mobile và đang chờ cải_tiến để tốt hơn .	False
﻿Cùng tầm tiền với 2 sản_phẩm trên thì bạn có_thể tham_khảo khá nhiều mẫu Android cận cao_cấp hoặc cao_cấp . Và với cấu_hình của các sản_phẩm Android cận cao_cấp trở_lên thì vấn_đề mà bạn lo_ngại là giật lag sẽ hầu_như ko xảy_ra . Chưa kể khi cập_nhật lên phiên_bản hệ_điều_hành mới sẽ càng mượt vì Android càng phiên_bản cao càng mượt . Mình khuyên thật lòng , bởi mình cũng đang dùng 1520 , thực_sự là quá chán với kho ứng_dụng của Windows_Phone , từng hy_vọng Windows_10_Mobile sẽ là một cuộc lột_xác ngoạn_mục , thế_nhưng ứng_dụng nghèo_nàn và chất_lượng kém thì vẫn ko cải_thiện được . Ý_kiến góp_ý của cá_nhân mình . Mong rằng bạn sẽ có sự lựa_chọn đúng_đắn .	False
Thực_tế thi quá thất_vọng	False
Chả có con nào đẹp	False
﻿Quá xấu vì không phải là samsung , thiết_kế samsung khác hoàn_toàn với apple . Tính_năng cần , chụp hình hơn Note_5 , dung_lượng nhớ ít_nhất 64 gb , fast_charge , chụp hình 20 Mpx , thiết_kế khác apple .	False
Galaxy nào pin cũng nhanh chai và bị nóng máy rất hay bị lỗi và nóng lên là chạm lung_tung đứng máy hoài	False
﻿Sam_sung dung đuơ ̣ c may thang la may bi đơ chi co ISO LA OK	False
﻿Em thề là về quê em ở Hải_Dương sóng còn ko có trong ngày tết cơ . Mạng 3G_V - Hãy lướt theo cách của bạn . Còn chậm theo cách của chúng_tôi . : D	False
mạng 3g mà vài phút đã mất mấy trăm_nghìn rồi 4G chắc nhà mạng nó rút 5 triệu 1 phút quá	False
﻿Sony tốt hơn Samsung_10 về trước thời Non_OS lúc C901 , 905 , làm_mưa_làm_gió thì đúng như z thật . Sony giờ bảo_thủ lắm , ngoài thiết_kế ra thì ko có gì có_thể so_sánh dc với Samsung đâu bạn .	False
Đừng mua J7.Am thanh thì nhỏ . Sóng rất yếu bị mất sóng hoài	False
﻿Nếu chọn 1 trong 2 máy trên thì mình khuyên bạn mua samsung vì sony_m_4_aqua đang vướng lỗi bộ_nhớ_trong còn rất ít để cài ứng_dụng , bạn có_thể google để rõ hơn , nếu thích sony bạn có_thể mua dòng khác , good luck	False
J7 đi bạn , camera cùng 13m nhưng M4 chụp hình xấu tệ_hại luôn , khả_năng bắt_nét cực kém .	False
Chào em , em có_thể xem trên youtube về đánh_giá 2 sản_phẩm này . Nếu anh thì anh chọn M4 , có tính_năng chống nước . J7 thì có_vẻ đẹp hơn nhưng về phần_cứng thì ko bằng đâu . Máy chạy lag hay ko là phần_lớn do người dùng biết thao_tác để tối_ưu nha em . 2 máy điều có cấu_hình tương_đương , cũng khác là mạnh , em ko sử_dụng app nặng nhiều thì yên_tâm về tốc_độ xử_lý . Chúc em mau có máy mới sử_dụng .	False
﻿sony_m_4aqua dung giật lag lắm bạn ạ	False
﻿Đừng ai xài của Sony vì tôi mua Sony_Experia_M4 mau hết pin , nóng máy vô_lý , còn NV Bảo_hành thì kg có 1 chút cảm_tình . 6.490.000 khi mới mua về thì đã bị cho tới bây_giờ , tôi yêu_cầu được đổi máy khác ngay khi mới mua 3 tuần nhưng kg được đổi . Thất_vọng quá	False
﻿Mình đang xài con m_4 đây chán lắm bộ_nhớ_trong chỉ có 8g thôi , có nhiều ứng_dụng tải về không chuyển sang bộ_nhớ_ngoài được nên rất mau đầy khuyên bạn nên dùng j_7 là không hối_hận bạn nhé	False
Thời_buổi này còn coi chụp ảnh và nghe nhạc là thế mạnh của Sony ? Tôi dùng vài đời Sony và đã quá thất_vọng , sau đó chuyển sang LG , Samsung đều thấy hơn hẳn Sony	False
mình chưa xài J7 nhưng mình đang xài cái sony đó được 2 năm mình thấy nó ok ... chỉ_mỗi_tội thấy loa sony hơi nhỏ ... nghe nhạc phải để gần hok thì xài phone thôi ... . nghe nhạc nhiều thì bất_tiện ...	False
Sony hay lỗi mà lắm , quanh nhà mình mua sony gần_như đi gần hết sau 3 năm , may cái nhà mình còn bh 2 năm nên thay kịp ko mất tiền : (	False
lên bản mới pin để từ tối đến sáng không xài tụt pin gần 25% , đang hối_hận vì nâng_cấp đây	False
xài đồ Apple bực_mình lắm , 1 năm là ra cái mới trong khi cái cũ xài hoài không hư	False
﻿4s cua e vua nang 9.2.1 thi nút home liệt nan ghe	False
Có ai dùng 6s lên 9.2.1 lại nhanh hết pin như tôi không . Nhanh hết pin quá	False
Suốt ngày vá lỗi , thua luôn apple , kiểu gì cũng vẫn lỗi .	False
﻿mình dùng máy iphon_6_plus tải ios_9.2.1 về máy bây_gio dùng lag thế không být	False
﻿Mình không rõ bạn mua phiên_bản R6 hay R7 , nhưng nếu là mình thì mua con M-Audio_AV42 ngon hơn .	False
dúng rồi đó bạn , zen chup anh quá tệ , thua ca cái samsung dưới 3 chai	False
﻿G4 mình cũng mua zenfone_2 ma thường bị đứnghoài ghét , hối_hận	False
﻿Không nên mua Zenfone_2 : màn_hình xấu , chip Intel chưa hoàn_toàn tương_thích với một_số phần_mềm , chụp hình bình_thường , pin cũng chả xuất_sắc gì ...	False
﻿Chia sẽ với các bạn tý . mình đang dùng zenfone_2 . Thật_sự thất_vọng với những gì mình đã mong_đợi . Máy có độ sáng màn_hình thấp . ra nắng là mù luôn . rất hay lỗi mất sóng , đôi_khi đang nghe ai đó gọi đến , tự_nhiên mất sóng , ngắt cuộc_gọi giữa_chừng làm họ tưởng mình không thích nghe , thật bất_tiện . Nghe_nói đa_số dòng zen_2 lỗi mất sóng và sóng yếu , chụp ảnh không đẹp tuy camera 8 chấm . chỉ được một điểm cộng duy_nhất là có_mặt kính cường_lực chống được trầy sướt nên khỏi phải dán màn_hình . không_bao_giờ dùng asus nửa	False
﻿Một lần mua Z1 chính hãng nhớ_đời , dùng được 1 năm thì vỡ màn_hình ( gẫy luôn con Victor_barave_sword_12 ) trong cùng 1 ngày , ra thay mất 4tr2 , thay về được 2 tháng thì lỗi main mới cú . Mang ra phán 4tr5 thay main , em xót tiền quá , mang về . Mang ra hàng điện_thoại bán , xác máy 1tr5 , em xót quá mang về làm kỷ_niệm . Giờ chỉ mua hàng_xách tay của Nhật , giá hợp_lý mà bền .	False
chup hinh xau lam	False
Giá này mua V10 cho ngon	False
Lenovo chụp hình xấu nhất cõi_đời . mua dùng thử đi rồi bít	False
xài nhanh xuống máy lắm e ơi , tầm giá đó chọn G3 ngon hơn .	False
G2 loạn cảm_ứng , G3 hay tắt nguồn , G4 hay chết mainboard . Biết thì khuyên ko bít thì_thôi ... khuyên bậy hại người_ta	False
﻿Điện_thoại của Mobistar khá rẻ , và mình nhìn vào giá_cả + các thông_số kỹ_thuật của con Prim_X cũng mê lắm , tuy_nhiên nhớ lại 5 lần ( = 10 lượt ) đi bảo_hành cái 452_KEM thì lại thấy ngán quá đi thôi .	False
Điện_thoại này chế_độ bảo_hành rất tệ , mình có mua 1 cái bị hư phần cảm_ứng đến bảo_hành họ bảo đổi cái mới , và bù tiền rất nặng .	False
Nhược_điểm là thiết kê quá phẳng và loa để ở sau lưng nên để trên mặt bàn gần_như không nghe thấy chuông	False
Ai có ý_định mua primex thì mình khuyên hãy suy_nghĩ lại . Mình mua một con từ lúc chưa có hàng phải đặt mua onl . nhưng chưa được 1 năm thì cái được gọi_là nhôm nguyên khối của primex bi bong ra . Va no chỉ là viền kim_loại ngươi ta gắn keo . Thật kinh_hoàng	False
Đọc những dòng của bạn thì mình thấy Ipad cũng lắm lỗi nhưng vì có_giá cao nên người_ta chắp_vá để bán lại .	False
Giá hơi cao . Đành đợi 1 năm nữa rồi lấy em .	False
Mặt trước màu đen không hợp với màu vỏ sau lắm	False
﻿Bạn đăng bài ghi sai kích_thước màn_hình model_A7 ( 2016 ) chỉ có kích_thước 5.5 " thôi . Giá này mà samsung đưa ra vẫn hơi chát so với cấu_hình như_vậy , chưa nên mua vào lúc này !	False
﻿Cấu_hình bèo mà đòi đú ... . . ZenFone_Selfie cũng 6 triệu 5 mà camera trước 13MP , màn_hình Full_HD ... . Không cạnh_tranh nổi đâu ! !	False
Oppo là hãng điện_thoại nào mà giá trên trời vậy nhỉ .	False
﻿Đúng thế con neo_7 màn_hình qhd mà giá gần 4trieu mình ko hiểu oppo định_giá kiểu gì ảo_tưởng vô_cùng .	False
﻿vừa lên kệ hí hứng và nhận ra em nó quá tệ so với số tiền bỏ ra đúng là hàng trung_quốc mà ảo_tưỡng về giá	False
Mọi thông_số của còn này đều thua hẳn Selfie , nhưng lại có cùng mức giá bán thì nghĩ cũng khó sinh_tồn thật . Ram cũng 3GB như selfie chứ đâu có hơn	False
Oppo ảo_tưởng giá quá	False
﻿con này thua con selfie rất nhiều chỉ_được_cái RAM 3GB còn lại thì không sánh bằng con zenfone_selfie được	False
Sony_c_5 camera trc 13 mpx chup hinh con thua oppo . Oppo_selfie dep thiet	False
Dòng smartphone giá rẻ muôn_đời ra_công k đc tốt và linh_kiện cũng k đc ngon nên hay bị lỗi vặt và chết màn . Ai may_mắn thì dùng đc máy ngon	False
Vẫn kiểu_dáng thiết_kế xấu , vẫn chất_liệu nhựa rẻ_tiền như ngày nào . Hy_vọng chất_lượng khá hơn Zen5	False
Tớ không chê xấu . Nhưng_Asus nhìn như_không thoát đc thiết_kế này . Nếu bỏ_qua màu_mè thì khi đặt gần nhau giữa các dòng đt asus chỉ là sự phóng to thu nhỏ của một nguyên_mẫu . Quá đơn_điệu .	False
tôi đã dùng qua , và mua giúp mấy người bạn gần 10 sản_phẩm của Asus , thực_ra vì tôi bị eo_hẹp về kinh_tế ... thấy rẻ , thì xài thôi nhưng thật công_bằng thì Asus kiểu_dáng xấu , thô , mau xuống_mã , khó_chịu nhất_là ăn pin khiếp quá ...	False
﻿Asus ư ? Pin thường kém và hay lỗi sac lắm ... . sạc lâu ví_như Google_Neus_7 chăng hạn .	False
Đúng là zenfone tệ thật . Pin nhanh hết , nghe nhỏ , mau xuống_mã .	False
Đồng_ý với bạn , mình mới dùng mobiistar được chưa tới 1 tuần rồi phải ra thế_giới di_động đổi ngay vì bị lỗi , may quá hư sớm nên không tốn_phí đổi trả ! !	False
﻿Đã từng là người sử_dụng đồ của GS ( Gold_Star ) , LG ( Lucky_GS ) , tới nay đã mất hẳn lòng tin với em nó . Một mầu xanh ( blue ) nền ngập_tràn và giao_diện thiếu bao_quát thân_thiện . Vĩnh_biệt GS , Gold_Star và LG	False
﻿Quanh_đi_quẩn_lại vấn_đề vẫn chỉ ở chỗ hệ_điều_hành Windowsphone và Windows_10_mobile . Sau một thời_gian sử_dụng Lumia tôi đã cảm_thấy chán ngấy . Tìm_hiểu về Windows_10_mobile tôi có chút_xíu hứng_thú nhưng tựu chung lại cốt_lõi của nó là APP vẫn không được cải_thiện . Microsoft quá bảo_thủ và chậm_chạp , đến giờ_phút này chậm hơn 1 tháng mà trước_đây tuyên_bố ra_mắt windows_10_mobile họ vẫn chỉ phát_hành ... build qua insider . Bây_giờ để viết APP cho Windows_10_mobile người_ta lại phải ... đập đi xây lại ngay từ đầu bởi cách viết cho windows_phone_8.1 không còn tương_thích cho windows_10_mobile , chả ai lai hứng_thú đi làm điều đó cả . Điểm cộng duy_nhất cho windows_phone là nó hao tài_nguyên ít , giờ tôi xài cái lumia chỉ để nghe gọi nhắn_tin , hết .	False
﻿Đã mua và trả lại gấp trong vòng 2 ngày , mất phí 10% . Tôi ít vọc_vạch và windows_10 đáp_ứng đủ nhu_cầu công_việc , Camera tốt . Nhưng mua về trải_nghiệm thì mức_độ hoàn_thiện bên ngoài quá kém cho 1 sản_phẩm flagship của hãng . Thiết_kế vỏ bám vân tay và rất dễ trầy_xước , vỏ nhựa như_là sản_phẩm phổ_thông , lắp lưng chỉ cần cầm_chắc tay là kêu ọp_ẹp . Ai có ý_định mua thì nên cân_nhắc .	False
Máy xấu và chạy Windows_Phone thì dẹp .	False
Facebook , YouTube không chính chủ ... Còn nhiều nữa nhưng chỉ kể 2 cái đó thôi là đủ biết winphone nghèo thế_nào rồi	False
Giá chát quá .	False
Vẫn chán , hay_là góp_ý cứ tập_trung vào phát_triển phần_mềm đi vậy ?	False
﻿Hệ_điều_hành Windows_Phone và cả Windows_10_Mobile không đáng để sử_dụng : ) Tiếc thay cho các máy Lumia với chất_lượng phần_cứng tốt nhưng lại có phần_mềm hậu_thuẫn quá kém_cỏi .	False
Cập_nhật lạc_hậu so với các hđh khác	False
Window_Phone - Ác_mộng của game thủ .	False
mình không ý_kiến gì về hệ_điều_hành , hay thiết_kế . Nhưng có_điều không mê được là máy nóng dã_man . hôm vào viettel store chỉ mới check chụp ảnh có một_tí , trong phòng mát vậy_mà máy nóng như bỏng . ko biết hãng có khắc_phục ở những lô sau không . chứ nóng vậy_mà đem dùng dưới nắng nữa chắc bốc_hỏa mất .	False
giá trên trời dưới giếng	False
( E ) cũng có nghĩa_là Expnsive giá trên trời	False
Bình cũ ruợu cũ giá trên trời	False
lại giá trên trời cho nhưng fan cuồng gọi táo là thần_thánh .	False
ip gio lai quay ve vong ; luan_quan . gia ca thi tren troi .	False
500 $ thì_thôi đi	False
﻿Không nên dùng hàng trung_quốc	False
Rẻ cũng không chơi !	False
Không_thể tưởng_tượng mức giá . nhưng tôi không tin vào sp china .	False
﻿Giá hấp_dẫn nhưng xài lâu máy nhanh xuống_cấp do dùng linh_kiện rẻ_tiền chất_lượng nửa_vời . Mua sony_flagship_2hand dùng hợp_lý hơn	False
Tôi thà dùng máy cũ như iphone , samsung , sony ... chứ k dùng hàng của a Tàu này đâu	False
Hàng TQ cho cũng không dùng .	False
Mua rồi mới thấy cảnh , tốt nhất k dùng sản_phẩm china cho_dù rẻ	False
Của rẻ là của ôi , hãy là người tiêu_dùng thông_thái !	False
Có 1 triệu tôi cũng KHÔNG Made in China .	False
﻿tôi đã dùng sony_M4 , bây_giờ đã bể màng_hình ... tôi không muốn sửa nó , vì M4 là một thất_bại lớn của sony ... bộ_nhớ quá ít , chạy ứng_dụng thông_dụng thôi cũng làm hết dung_lượng , làm máy chậm	False
Bạn này hỏi như trả_lời luôn , nếu trong suy_nghĩ của bạn thấy Sony tốt hơn ss rồi thì hỏi mọi người làm_gì nữa . Tốt nhất_là cứ mua Sony đi cho đỡ phải lăn_tăn vì ý_kiến người khác mà mình ko được dùng Sony . Toi thì đã dùng đủ cả các loại rồi , ý_kiến chủ_quan của tôi thì đt ss tốt hơn mọi mặt nếu cùng tầm tiền .	False
Sony khi có truc trặc máy sửa_chữa chính hãng đắt tiền lại không tốt . Nghe đến Sony gio ớn đến tận cổ .	False
﻿Máy mình bị hư IC nguồn mang đến trung_tâm bảo_hành , dăn kỹ là nếu phải chạy lai chuong_trình thì khỏi sửa để mình lấy dữ_liệu . Vậy_mà đến khi nhận máy mất hết hình_ảnh , tin nhắn . Đã_vậy về máy bị trầy mặt trong camera chup hình mờ , xài được hơn 2 tháng máy die luôn .	False
Lúc Z1 mới ra ngưỡng_mộ vô_cùng . Mua lúc 3 cai mình 1 cái , Ba mình một cái , bạn_gái một cái . Giờ chỉ còn máy bạn_gái mình xài chập_chờn , bỏ thì tiếc xài thì tức . Thất_vọng Sony toàn_tập .	False
﻿Nhìn giống i_Phone_6 nhái thế , giá này không biết bán được bao_nhiêu cái ?	False
Samsung bán giá cao_thế này thì cạnh_tranh với Apple kiểu gì đây . Chả lẽ dòng S làm ra chỉ để thể_hiện cho bằng bạn bằng bè là chính còn vẫn sống nhờ các máy tầm trung - giá rẻ sao ?	False
Đắt hơn cả ip , thế_mà mg cứ bảo ng dùng ip là để khoe ...	False
Sau lưng có cái mụn_nhọt rõ to . Tổng_thể thì đẹp nhưng nhìn cái camera rõ xấu .	False
Camera vẫn chưa hết lồi ra ... ? Đúng là Samsung .	False
Ra để cạnh_tranh với Oppo hay_sao mà xấu thế , giá lại cao không tương_xứng .	False
đắt khác_gì iphone đâu .	False
Lại sử_dụng chiêu cũ nữa , đã xấu và hiệu_năng thấp mà_lại chào_giá cao , sau_này ra giảm 1 phát 3-4tr để lừa Sam_Fans đây mà .	False
﻿Không có gì đặc_sắc cả , mặt sau xấu đến mức khó tin . Thôi , em xài Sony_Z5 cho nó lành	False
Xau khong the ta !	False
Xau qua	False
Nghe_nói LG_G5 có 600usd , S7 mà giá này mua G5 ngon hơn nhiều .	False
﻿Thất_vọng toàn_tập , không có gì thay_đổi đột_phá nhiều so với S6 và S6_edge . Tôi không mua mà sẽ chờ iphone_7	False
Sony thì ít ống_kính ít cả người dùng ít sự lựa_chọn . Sang canon e có_thể chọn rất nhiều mẫu máy và rất nhiều ống_kính phù_hợp vs nhu_cầu người mới chơi . A khuyên e chọn dòng entry level dòng 3 số 500D trở_lên đến 700D và ống kit 18-55 tập chụp 1 thời_gian rồi hãy đổi máy lên fullfame luôn vs ống_kính . Chứ đừng qua dòng crop cao_cấp rồi lại lên ff thì hơi tốn_kém đó	False
Mình dùng Sony nhưng nghe_nói Canon cho chất ảnh hồng_hào của màu_da do_vậy chụp hình cưới thì hợp_lý hơn . Sony body ko đắt , ống_kính đắt là do thương_hiệu CZ và ít đc hãng ống_kính thứ 3 hỗ_trợ như Canon và Nikon .	False
6 tháng mùa_hè thì thật_là khổ khi mang theo cái smartphone , nhất_là lúc quần_đùi áo_phông đi trà đá thì chỉ có vứt nó ở nhà .	False
Phải mua quần rộng và túi quần to hơn	False
1 lý_do duy_nhất không dùng đt màn lớn : xài đt nhỏ + mtb sướng hơn .	False
Tôi khuyên bạn không nên mua sam sung . Thực_sự sam sung và Sony rất hay hỏng nhất_là màn_hình . Tôi là thợ sc điện_tử hai loại ấy hỏng quá nhiều . Bạn nên mua LG tôi thấy đỡ hơn và cũng đẹp , vừa túi_tiền .	False
toshiba mình thấy ko bền bằng samsung bạn . Chạm nước 1 cái là chập_mạch hư liền . Còn samsung người_ta sử_dụng keo chống ẩm đặc_biệt cho linh_kiện nên khả_năng hư do nc , sét , nguồn điện rất ít luôn	False
Đồng_ý vs bạn , mình từ Zen2 qua SF1 . Mình khá hối_hận vì chuyển qua SF1 vì camera chụp ko đc đẹp , máy thỉnh_thoảng bị lag mặc_dù 3GB RAM ( ko chơi game nặng nha ) .	False
Cá_nhân mình không chọn 2 máy này , trống xấu lắm .	False
Có giảm nữa cũng không có tiền mua .	False
giá vẫn cao quá so với giá xuất_xưởng	False
Thực_ra IP đang bị định_giá không phải là giá_trị thực của nó , chỉ là IP khôn hơn người_ở chỗ lợi_dụng thương_hiệu để đẩy giá lên thôi . Ai thích chạy theo thương_hiệu thì mua , không thì_thôi . Xét về cấu_hình thì không bằng SS , OP , MS	False
Có mà Iphone giời đi_nữa dùng một thời_gian cũng chán như nhau .	False
chỉ buồn cho ai dùng androi thời_gian sau mua máy dùng đơ ra rồi lại khởi_động lại máy dùng tiếp	False
Hàng cùi bắp giá đắt . Lại còn nhái iphone để loa bên dưới nữa .	False
Mấy con_dòng A của anh sam chíp thì cùi mà giá trên trời	False
Pin yếu mà chơi không thay pin được , LG tính làm_gì đây .	False
that ra minh khong phai la tin_do cua iphone nhung tat_ca dong dt android dung mot thoi_gian hay bi giat va lac treo may vo_cung	False
Những gì cần làm đã làm hết ở những bản trước rồi . Màn_hình to thì đã to rồi . Ram lớn cấu_hình mạnh đều đã có rồi . Gần_như là không còn gì thông_minh hơn để tích_hợp với smartphone nữa rồi . Trong khi ở Việt_Nam mình thì có_thể sử_dụng đc hết hiệu xuất của mấy cái đó đâu . Rùa thi chạy với thỏ mà cứ tưởng mình chạy nhanh hơn là sao ?	False
Lại không có gì khác_biệt	False
Ông SAMSUNG này đẻ như gà ấy , chẳng ra_hồn cái nào cả	False
Không biết mọi người dùng thế_nào , riêng tôi : - Hiệu_năng thì được trong tầm giá - Pin 1,5 ngày với sử_dụng bình_thường , không nhiều tác_vụ nặng - Sim 2 hay bị trục_trặc . Máy tớ đã bị chết sim 2 sau khi mua 3 tháng . Giờ dùng 1 sim.Tổng thể ok so giá với hiệu_năng đáp_ứng tốt các nhu_cầu giải_trí và công_việc .	False
﻿Nếu_không phải người sành_sỏi công_nghệ thì mua ip_5_lock xác_định là sống chung với lũ và sự hên xui	False
hầu_như người bán họ đều nói ko việc_gì cả , ngon như bản quốc_tế nhưng thực_tế dùng sẽ khác hẳn vì khi đó đt sẽ mau hết pin đôi_khi chả có sóng , hay đơ khi vào mạng dùng tức anh_ách , khuyên bạn nếu mua nên mua bản quốc_tế cũ dùng cũng dc , thêm mấy trăm dùng sau_này có lỗi gì hãng update sẽ hết ngay còn bản lock thì mãi_mãi cục tức ở lại . có vậy bản lock mới rẻ sau_này lên 4g bạn lại phải ra quán cài lại , sóng_sánh vẫn kém	False
Không dùng hàng công_nghệ TQ	False
﻿Đối_với mình hàng trung_quốc vẫn luôn là " ngôi sao_chổi " .	False
Cẩn_thận china cài phần_mềm gián_điệp !	False
Đang xài MX1 . Dùng bình_thường ngon , pin trâu . Mỗi_tội 2-3 thằng cùng dùng mà ngồi một chỗ thì cà giựt cà tang . Chắc bị lẫn vào nhau .	True
Qủa pin ngon , sạc lại được , bền . Riêng em dùng Pin AA , AAA dễ thay_thế , thích hơn	True
cũng đang xài 1 con logitech_bluetooth tầm thấp M185 xài đc gần 3 năm mà vẫn còn ngon chán	True
﻿Logitech pin trâu thôi rồi , mua 1 con B175 cùi mà cục_pin theo chuột 3 năm chưa phải thay ! ai chê thì chê chứ tôi thấy chuột Logitech xài hơi_bị thích !	True
Em có con chuột không dây 150k cũng đầy_đủ nút bấm dùng 2 năm rồi , hết pin là thay thôi	True
Đúng vậy , con V470 Bluetooth cũng trâu không kém_cạnh . Bên_cạnh đó bấm chuột logitech rồi thì_phải xài nó hoặc hãng cao hơn thôi . Genius , Mitsumi , Dell chắc chưa đến tuổi ...	True
Mình đang sài con này dùng cực thích .	True
dùng 510 thích lắm , ko thì con mx_anywhere là ổn	True
mới làm con Dragon_War_G9_Thor , xài ngon nhưng build chưa cao_cấp lắm , đóng_gói còn thô_sơ , thương_hiệu nhật làm tại TQ mà_sao hơi bèo . đúng với giá gần 300k . Build ngon xíu nữa bán 600k mọi ng đổ_xô nhau đi mua cho coi . Ý là đang nói con chuột G9 của mình đấy haha	True
Em được người_thân cho con chuột lazer Logitech xài 5 năm rùi chưa hư mà ko rõ hiệu gì . Search trên mạng thì hình giống con M505 nhưng_mà cục gắn vào máy_tính thì của em nó bự hơn y_như USB vậy . Và dùng pin tiểu AAA chứ ko phải AA như mấy trang Viet_Nam hay rao .	True
﻿Chuột Logitech thì ngon thật , nhưng bền quá xài cũng chán . .	True
em cũng đang dùng 325 mãi ko hư	True
Con M185 mua hơn 100k đợt khuyến_mãi ở Nguyễn_Kim cách đây hơn 3 năm của mình vẫn còn tốt chán đây bác ạ = ) )	True
Marathon_Mouse_M705 đi bác em đang xài con này , 1 viên AA mà xài đến hơn 1 năm	True
Con bạn sài là dòng thấp nhất , phải chịu thôi , bạn mua con khoảng 7-8 lít sài ok ngay , pin sài bét_nhè , mua dòng 515_couch_mouse , ko thì dòng mx này	True
Đang dùng logitech_M545 và chưa bao_giờ muốn đổi em khác . vì nó có hư đâu mà đổi .	True
Đang xài em M235 có 300k mà xài 3 năm rồi nó không hư mặc_dù rơi_rớt ầm_ầm , nói_chung hàng Logitech xài rất đã ) Nếu có điều_kiện thì cũng sắm	True
e thích nhất chuột Logi - đáng đồng_tiền	True
MS có con Arc quyến_rũ lắm , mình đang dùng , mua mới 2.3tr . Còn bàn_phím chưa mua được của MS , tìm mãi ở VN không có chỗ bán .	True
Cũng đúng , chuột , xài cả chục con , tá lả thương_hiệu , nhưng cuối_cùng con vác đi mọi nơi vẫn là con Xornet , không đau cổ_tay , cho_dù xài nhiều .	True
Mình dùng con Logitech 185 có 1 cục pin AA theo chuột mà dùng hoài ko thấy hết pin	True
Mình dùng logitech xong không muốn chuyển qua dòng khác nữa . Tuy_nhiên nhiều khi mình thấy chuột logitech vẫn hơi to , do mình dùng laptop , chỉ muốn nó gọn , nhỏ hơn_nữa để mang đi mang lại tiện hơn . Đợt trước dùng con M505 hơn 2 năm pin trâu thôi rồi thì bị lỗi double click , đem bảo_hành thì được trả lại tiền đến 80% . Giờ chuyển qua dùng M185 ( dòng thấp cấp nhất ) mà vẫn thấy thích . Để xem khi nào thì nó hỏng , bảo_hành 3 năm cơ_mà .	True
Mình đang dùng với win_10 , chuột di mượt_mà , không lag giật gì bạn à .	True
Đang dùng con VX_nano từ 2009 đến giờ chưa hỏng	True
Thật không_thể tin nổi , dung_lượng SSD hiện_tại đã lên đến 16TB	True
Tốc_độ ghi nhanh quá . Các phần_cứng khác phải cỡ khủng để xứng_đôi với raid 0 . ☺	True
Đọc / Ghi phim = SSD thì phí vì phim chủ_yếu đọc và ghi sequence , ko random hoặc block 4kB-64kB nhiều trong khi đó là lợi_thế của SSD . Mấy dòng HDD lưu_trữ chuyên phim tốc_độ đọc ghi sequence cũng > ~ 150 MB / s rồi không hiểu bác sợ chậm kiểu gì . Phim 4K bitrate cao cũng tầm 50Mbps-70Mbps thôi . http : / / hdd.userbenchmark.com/Seagate-Barracuda-720014-1TB/Rating/1849 UserBenchmark : Seagate_Barracuda 7200.14 1TB ST1000DM003 hdd.userbenchmark.com	True
